year,geography,state,section,parent_label,standard_variable,source_label,value,source_symbol,unit,value_type,formula,universe,publication,table,table_number,table_title,source_family,table_id,variable_id,variable_path,official_source_url,page,source_file,source_column,definition,comparability_group,comparability_status,extraction_method,verification_status,crosswalk_id,source_concept,cross_decade_relationship,recommended_series_record,counterpart_year,counterpart_section,counterpart_source_label,crosswalk_rationale,crosswalk_review_status,notes
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_canada,Canada,2573.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-034,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Canada,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_china,China,1398.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-035,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_country_not_reported,Country not reported,3065.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-036,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_cuba,Cuba,3304.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,yes,,,BC-1980-037,country or region of birth among foreign-born persons,direct_country_match,yes,1970,Country of origin and nativity,Cuba,Both observations directly report Cuba among foreign-born persons; the 1970 value comes from the 15% sample Fourth Count tabulation.,updated_from_verified_1970_fourth_count,Subcategory of West Indies
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_czechoslovakia,Czechoslovakia,1455.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-038,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Czechoslovakia,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_dominican_republic,Dominican Republic,799.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-039,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,Subcategory of West Indies
1980,Bergen County,New Jersey,Country of birth,Europe > United Kingdom,foreign_born_country_of_birth_england,England,3334.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-040,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,Subcategory of United Kingdom
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_europe,Europe,66732.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,partial,,,BC-1980-041,country or region of birth among foreign-born persons,same_broad_region_with_category_caution,yes,1970,Country of origin and nativity,Europe,Both observations measure European origins among foreign-born persons; historical country-group definitions should still be reviewed.,reviewed_against_verified_1970_fourth_count,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_population,Foreign born persons,114285.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,foreign_born_population,yes,,,BC-1980-042,foreign-born population section total,alternate_section_total,no,1970,,Foreign born,"Conceptually comparable to the core foreign-born total, but the Nativity and citizenship row is the recommended 1980 series record to avoid duplicate counting.",reviewed_core_definition,Estimate based on a sample
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_france,France,1310.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-043,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_germany,Germany,10970.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-044,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Germany,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_greece,Greece,3640.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-045,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_hungary,Hungary,1669.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-046,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Hungary,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_india,India,2780.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-047,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_ireland,Ireland,3582.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-048,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Ireland,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_italy,Italy,18479.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-049,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,1970,,Italy,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_jamaica,Jamaica,1435.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-050,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,Subcategory of West Indies
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_japan,Japan,3625.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-051,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_korea,Korea,2465.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-052,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_mexico,Mexico,245.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,yes,,,BC-1980-053,country or region of birth among foreign-born persons,direct_country_match,yes,1970,Country of origin and nativity,Mexico,Both observations directly report Mexico among foreign-born persons; the 1970 value comes from the 15% sample Fourth Count tabulation.,updated_from_verified_1970_fourth_count,
1980,Bergen County,New Jersey,Country of birth,,foreign_born_country_of_birth_netherlands,Netherlands,1287.0,,persons,,,Foreign born persons,1980 Census of Population,Table 172: Nativity and Language for Counties: 1980,,,,,,,,32-724,1980a_njc-09table172.pdf,Bergen,,country_of_birth,no,,,BC-1980-054,country or region of birth among foreign-born persons,not_comparable_to_1970_foreign_stock,no,,,,1980 measures country or region of birth among foreign-born persons; the available 1970 origin rows measure foreign stock and are not the same series.,provisional_definition_review_needed,
